laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,target_bad
1.0,-0.02393443441881782,2.0,3.0,-0.007302490548374814,1.0,3.0,4.0,3.0,1.0,3.0,3.0,-0.07451570522868978,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,3.0,-0.12164394433812449,2.0,2.0,4.0,4.0,1.0,3.0,4.0,-0.08060177236386884,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1
4.0,-0.020697238624804336,2.0,9.0,-0.009103421414118245,5.0,3.0,4.0,1.0,1.0,2.0,1.0,-0.050171436687973546,1.0,2.0,1.0,3.0,2.0,1.0,934.0,1
1.0,-0.020697238624804336,2.0,9.0,0.004809652332997682,1.0,2.0,3.0,2.0,1.0,4.0,2.0,-0.13537637658048035,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.04012041338888526,2.0,3.0,-0.09314686181547842,1.0,2.0,1.0,4.0,1.0,1.0,1.0,-0.14146244371565941,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03688321759487177,4.0,0.0,-0.0493242107490549,1.0,4.0,2.0,3.0,1.0,2.0,2.0,-0.09277390663422695,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.025013499683488986,4.0,6.0,0.0644875574919467,1.0,3.0,4.0,3.0,1.0,3.0,4.0,-0.11711817517494318,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1
3.0,-0.03850181549187851,4.0,3.0,-0.10243401510352788,5.0,3.0,3.0,3.0,1.0,4.0,4.0,-0.04408536955279449,3.0,3.0,2.0,194.0,2.0,2.0,2.0,1
2.0,-0.04012041338888526,2.0,3.0,-0.10158651822553097,1.0,2.0,3.0,2.0,1.0,1.0,3.0,-0.1292903094453013,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.02717163021283131,2.0,1.0,0.18454961520817553,1.0,2.0,1.0,4.0,1.0,4.0,3.0,-0.11103210803976413,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.04012041338888526,2.0,2.0,-0.11373397347682,2.0,2.0,4.0,2.0,1.0,4.0,3.0,-0.11711817517494318,1.0,1.0,264.0,3.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,2.0,0.0,-0.0994677760305387,1.0,2.0,3.0,2.0,1.0,4.0,3.0,-0.1292903094453013,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1
1.0,-0.020697238624804336,2.0,4.0,-0.03957799665209044,1.0,3.0,3.0,3.0,1.0,4.0,3.0,0.04720563747489138,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.02717163021283131,4.0,0.0,0.13006262842695757,672.0,3.0,4.0,2.0,1.0,2.0,1.0,-0.1292903094453013,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1
4.0,-0.03688321759487177,2.0,3.0,-0.06556790091066232,1.0,1.0,3.0,2.0,2.0,4.0,1.0,-0.14754851085083848,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.02717163021283131,3.0,9.0,0.19069396757365312,1.0,2.0,1.0,1.0,1.0,1.0,3.0,-0.11103210803976413,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,1.0,6.0,-0.08244721373076744,1.0,4.0,4.0,2.0,1.0,4.0,4.0,-0.07451570522868978,348.0,3.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.030408826006844795,4.0,0.0,0.002726222507921946,1.0,1.0,4.0,4.0,1.0,2.0,3.0,-0.11103210803976413,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1
2.0,-0.030408826006844795,4.0,0.0,0.03750890687571177,1.0,1.0,4.0,4.0,1.0,2.0,3.0,-0.11103210803976413,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1
1.0,-0.020697238624804336,2.0,3.0,0.0913249586285155,1.0,3.0,3.0,2.0,1.0,2.0,3.0,-0.09277390663422695,3.0,2.0,1.0,3.0,110.0,2.0,2.0,1
1.0,-0.041739011285892,2.0,3.0,-0.09907933996145678,1.0,2.0,3.0,2.0,1.0,4.0,2.0,-0.14754851085083848,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,1.0,10.0,-0.09936183892078909,5.0,5.0,4.0,3.0,1.0,3.0,3.0,-0.03799930241761543,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,2.0,-0.059988546463849345,1.0,1.0,4.0,3.0,1.0,1.0,3.0,-0.1292903094453013,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1
3.0,-0.041739011285892,0.0,3.0,-0.10010339868903638,1.0,2.0,4.0,3.0,1.0,2.0,3.0,-0.07451570522868978,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1
1.0,-0.020697238624804336,2.0,0.0,0.1268138903946361,1.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.025827168147257315,1.0,3.0,1.0,4.0,2.0,1.0,2.0,1
2.0,-0.03850181549187851,1.0,0.0,-0.10268120169294365,2.0,3.0,2.0,4.0,1.0,2.0,2.0,-0.1292903094453013,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.03850181549187851,2.0,0.0,-0.054409192017036354,2.0,3.0,2.0,2.0,1.0,901.0,3.0,-0.11103210803976413,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1
2.0,-0.020697238624804336,2.0,0.0,0.084333109385041,2.0,4.0,3.0,3.0,1.0,2.0,76.0,-0.13537637658048035,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.03703550601809971,1.0,2.0,4.0,2.0,1.0,1.0,2.0,-0.11711817517494318,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.02717163021283131,4.0,6.0,0.13747822610943053,1.0,3.0,3.0,2.0,1.0,2.0,4.0,-0.1292903094453013,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,2.0,3.0,-0.06118916704101163,1.0,2.0,4.0,2.0,1.0,4.0,1.0,-0.06842963809351071,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
2.0,-0.02717163021283131,2.0,2.0,0.17169591255855574,2.0,2.0,4.0,3.0,2.0,1.0,4.0,-0.10494604090458506,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.014222847036777363,2.0,0.0,0.3480105755518294,1.0,4.0,4.0,3.0,1.0,2.0,4.0,-0.11711817517494318,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.02717163021283131,4.0,1.0,0.19270677265889577,1.0,4.0,4.0,3.0,1.0,4.0,3.0,-0.13537637658048035,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
2.0,-0.04012041338888526,2.0,3.0,-0.09491248031130531,5.0,3.0,2.0,4.0,1.0,1.0,1.0,-0.1292903094453013,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,2.0,-0.10737774689184319,1.0,1.0,4.0,2.0,1.0,2.0,3.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,3.0,2.0,-0.07443130575971334,1.0,1.0,3.0,2.0,1.0,2.0,2.0,-0.07451570522868978,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.03688321759487177,2.0,1.0,0.3108972747695481,1.0,1.0,3.0,2.0,1.0,4.0,4.0,-0.050171436687973546,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1
4.0,-0.03526461969786503,3.0,9.0,-0.05621012288277979,3.0,2.0,4.0,3.0,1.0,2.0,1.0,-0.03191323528243637,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1
4.0,-0.03202742390385154,2.0,0.0,-0.05656324658194517,1.0,3.0,3.0,2.0,1.0,3.0,1.0,-0.1536345779860175,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.03202742390385154,2.0,9.0,-0.009068109044201708,1.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.06234357095833166,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1
4.0,-0.04119947865355642,2.0,0.0,-0.10109214504669944,5.0,3.0,4.0,3.0,3.0,4.0,2.0,-0.11711817517494318,3.0,2.0,73.0,2.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,0.022783648620515465,1.0,4.0,2.0,3.0,2.0,3.0,2.0,-0.09277390663422695,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.04012041338888526,2.0,0.0,-0.056245435252696326,1.0,2.0,4.0,3.0,1.0,1.0,1.0,-0.08060177236386884,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1
2.0,-0.02717163021283131,3.0,0.0,-0.06874601420315074,1.0,5.0,4.0,3.0,1.0,4.0,4.0,0.06546383888042855,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,2.0,-0.0006637650040656911,1.0,3.0,2.0,3.0,2.0,3.0,3.0,-0.025827168147257315,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,0.0,2.0,-0.03735331734734856,1.0,2.0,1.0,2.0,1.0,4.0,2.0,-0.12320424231012224,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,4.0,2.0,-0.07231256356472106,1.0,3.0,4.0,2.0,1.0,4.0,1.0,-0.13537637658048035,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,1.0,2.0,-0.09247592678706419,610.0,3.0,4.0,3.0,1.0,3.0,3.0,-0.0136550338768992,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.030408826006844795,2.0,2.0,-0.06235447524825738,1.0,4.0,4.0,2.0,1.0,4.0,1.0,-0.14146244371565941,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,3.0,0.0,-0.10024464816870253,1.0,1.0,4.0,3.0,1.0,2.0,1.0,-0.019741101012078256,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1
1.0,-0.020697238624804336,0.0,2.0,0.10407272416838569,1.0,3.0,3.0,3.0,1.0,4.0,4.0,0.04111957033971232,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1
1.0,-0.03364602180085828,3.0,3.0,0.024655204226091975,1.0,3.0,3.0,3.0,1.0,4.0,4.0,0.04111957033971232,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1
1.0,-0.04012041338888526,4.0,0.0,-0.12291518965511986,1.0,5.0,4.0,3.0,1.0,3.0,2.0,-0.06842963809351071,3.0,2.0,166.0,3.0,2.0,1.0,2.0,1
1.0,-0.02393443441881782,3.0,3.0,0.006999019267823031,1.0,4.0,3.0,3.0,1.0,2.0,2.0,-0.12320424231012224,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1
1.0,-0.02717163021283131,1.0,2.0,-0.0503482694766345,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.09277390663422695,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,0.0,2.0,-0.00218219691047682,1.0,5.0,3.0,3.0,1.0,4.0,3.0,-0.14146244371565941,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1
4.0,-0.03688321759487177,2.0,2.0,-0.06037698253293126,1.0,3.0,2.0,3.0,1.0,2.0,3.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,2.0,-0.10204557903444597,1.0,3.0,2.0,2.0,1.0,4.0,3.0,-0.15972064512119657,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.04012041338888526,0.0,2.0,-0.04247361098524655,1.0,2.0,4.0,2.0,1.0,3.0,2.0,-0.1292903094453013,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.020697238624804336,0.0,1.0,0.015297426198209434,1.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.13537637658048035,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1
1.0,-0.020697238624804336,4.0,1.0,0.07624657667415383,1.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.0014828996065410838,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,2.0,2.0,-0.021886499323904962,1.0,4.0,3.0,3.0,1.0,4.0,3.0,-0.11711817517494318,1.0,2.0,1.0,129.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,1.0,0.0,-0.12270331543562063,1.0,2.0,4.0,3.0,1.0,2.0,3.0,-0.0014828996065410838,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.0963955998477999,1.0,4.0,4.0,2.0,1.0,4.0,3.0,-0.14146244371565941,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.03202742390385154,0.0,9.0,0.0395923367007875,1.0,1.0,2.0,3.0,1.0,4.0,2.0,0.022861368934175147,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
1.0,-0.03526461969786503,3.0,6.0,-0.02675960637238719,1.0,2.0,2.0,3.0,1.0,1.0,2.0,-0.12320424231012224,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,2.0,2.0,-0.07531411500762679,1.0,3.0,1.0,2.0,1.0,4.0,1.0,-0.15972064512119657,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,1.0,9.0,-0.03569363596127127,1.0,3.0,4.0,3.0,1.0,2.0,2.0,-0.09277390663422695,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.020697238624804336,2.0,1.0,0.21629543576314308,1.0,4.0,4.0,3.0,1.0,4.0,4.0,-0.04408536955279449,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1
2.0,-0.020697238624804336,0.0,9.0,0.3619236492989453,1.0,3.0,2.0,3.0,1.0,2.0,3.0,-0.1292903094453013,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1
2.0,-0.03688321759487177,4.0,0.0,-0.11002617463558353,1.0,5.0,3.0,3.0,3.0,3.0,1.0,-0.098859973769406,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,0.0,-0.10232807799377827,1.0,2.0,3.0,2.0,1.0,1.0,1.0,-0.0562575038231526,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.04012041338888526,2.0,0.0,-0.1041290088595217,1.0,5.0,1.0,1.0,1.0,1.0,1.0,-0.0014828996065410838,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,0.0,-0.09886746574195755,1.0,4.0,2.0,1.0,1.0,3.0,3.0,-0.06234357095833166,931.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03796228285954293,4.0,0.0,-0.054621066236535586,1.0,5.0,2.0,3.0,3.0,4.0,2.0,-0.019741101012078256,3.0,1.0,1.0,3.0,607.0,2.0,1.0,1
1.0,-0.03580415233020061,4.0,0.0,-0.06839289050398537,1.0,3.0,4.0,4.0,3.0,2.0,2.0,-0.08060177236386884,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1
2.0,-0.041739011285892,2.0,2.0,-0.1134514745174877,1.0,3.0,1.0,2.0,1.0,2.0,3.0,-0.10494604090458506,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.03688321759487177,4.0,0.0,-0.11609990226122804,1.0,5.0,4.0,3.0,46.0,4.0,3.0,-0.06234357095833166,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1
2.0,-0.03364602180085828,2.0,0.0,-0.10331682435144134,1.0,2.0,4.0,3.0,1.0,2.0,1.0,-0.14146244371565941,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.02717163021283131,3.0,0.0,0.13821978587767783,992.0,5.0,2.0,3.0,1.0,4.0,3.0,-0.025827168147257315,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1
4.0,-0.020697238624804336,4.0,0.0,0.21029233287733165,3.0,3.0,2.0,3.0,1.0,2.0,4.0,-0.0136550338768992,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.04012041338888526,2.0,0.0,-0.1159586527815619,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.03191323528243637,1.0,2.0,1.0,2.0,521.0,1.0,2.0,1
4.0,-0.04012041338888526,2.0,6.0,-0.12192644329745679,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.03191323528243637,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1
2.0,-0.02717163021283131,2.0,0.0,0.29016891362854036,5.0,3.0,1.0,3.0,98.0,4.0,4.0,-0.0562575038231526,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.04012041338888526,477.0,3.0,-0.12227956699662218,1.0,5.0,4.0,3.0,1.0,4.0,1.0,0.06546383888042855,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.03850181549187851,1.0,0.0,0.094573696660837,2.0,1.0,1.0,3.0,1.0,2.0,2.0,-0.07451570522868978,2.0,2.0,409.0,4.0,1.0,2.0,2.0,1
4.0,-0.04119947865355642,2.0,2.0,-0.0692756997518988,1.0,3.0,2.0,3.0,1.0,2.0,1.0,-0.1292903094453013,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1
4.0,-0.030408826006844795,1.0,1.0,0.11699705155783854,5.0,1.0,4.0,2.0,1.0,1.0,1.0,0.04111957033971232,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,1.0,0.0,-0.0963955998477999,1.0,4.0,4.0,3.0,1.0,4.0,4.0,-0.08668783949904789,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1
4.0,-0.04012041338888526,4.0,3.0,-0.11917207844396684,5.0,5.0,4.0,2.0,1.0,3.0,2.0,-0.08060177236386884,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1
2.0,-0.02231583652181108,4.0,3.0,0.020276470356441277,1.0,2.0,4.0,3.0,1.0,2.0,2.0,-0.13537637658048035,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1
2.0,-0.03526461969786503,2.0,9.0,-0.10536494180660053,1.0,5.0,2.0,2.0,1.0,4.0,2.0,-0.04408536955279449,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1
4.0,-0.020697238624804336,4.0,1.0,0.26195433006522656,2.0,3.0,2.0,2.0,1.0,4.0,3.0,-0.13537637658048035,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1
3.0,-0.04012041338888526,1.0,9.0,-0.12581080398827596,1.0,2.0,4.0,2.0,1.0,1.0,1.0,-0.12320424231012224,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,4.0,5.0,-0.10529431706676745,1.0,1.0,2.0,2.0,1.0,4.0,4.0,0.053291704610070434,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1
2.0,-0.03526461969786503,2.0,9.0,-0.0496067097083872,2.0,5.0,4.0,1.0,1.0,2.0,3.0,0.08980810742114478,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.030408826006844795,2.0,2.0,-0.025806172384640665,2.0,3.0,2.0,2.0,2.0,4.0,3.0,-0.1536345779860175,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.030408826006844795,0.0,9.0,0.0038209059753346207,2.0,3.0,4.0,2.0,1.0,4.0,3.0,-0.12320424231012224,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,2.0,3.0,-0.03813018948551239,2.0,2.0,3.0,4.0,1.0,2.0,3.0,-0.14754851085083848,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1
4.0,-0.03688321759487177,2.0,0.0,0.09143089573826511,5.0,3.0,2.0,3.0,1.0,4.0,3.0,0.1324105773673982,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1
2.0,-0.04012041338888526,2.0,3.0,-0.1003152729085356,1.0,2.0,2.0,3.0,1.0,1.0,3.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.01746004283079085,0.0,9.0,0.41573970105174907,1.0,2.0,3.0,3.0,1.0,4.0,4.0,0.07154990601560761,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,2.0,2.0,-0.03311583295736401,1.0,2.0,4.0,2.0,1.0,4.0,1.0,-0.14146244371565941,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1
2.0,-0.03850181549187851,2.0,3.0,-0.11899551659438415,1.0,5.0,4.0,3.0,1.0,3.0,3.0,-0.0562575038231526,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1
2.0,-0.020697238624804336,2.0,2.0,0.20439516710126981,1.0,2.0,1.0,2.0,1.0,2.0,3.0,-0.12320424231012224,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1
4.0,-0.03364602180085828,3.0,9.0,0.1580653377707721,1.0,2.0,2.0,3.0,1.0,2.0,3.0,-0.11711817517494318,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,3.0,-0.09982089972970408,240.0,3.0,4.0,4.0,1.0,566.0,1.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.02231583652181108,2.0,3.0,-0.08216471477143514,1.0,3.0,4.0,3.0,1.0,4.0,4.0,-0.14146244371565941,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.03526461969786503,1.0,0.0,-0.08915656401490964,5.0,3.0,4.0,3.0,1.0,2.0,2.0,-0.03799930241761543,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1
4.0,-0.020697238624804336,2.0,9.0,0.02373708260826199,1.0,1.0,3.0,3.0,1.0,2.0,3.0,-0.08060177236386884,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.03202742390385154,0.0,9.0,0.14641225569831462,1.0,5.0,2.0,2.0,1.0,4.0,4.0,-0.025827168147257315,2.0,3.0,2.0,4.0,578.0,2.0,2.0,1
3.0,-0.03688321759487177,2.0,3.0,-0.07316006044271797,1.0,3.0,4.0,3.0,2.0,2.0,1.0,-0.0562575038231526,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.02231583652181108,0.0,9.0,0.2699349256663641,1.0,5.0,2.0,3.0,1.0,4.0,3.0,-0.10494604090458506,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.04335760918289874,2.0,6.0,-0.13149609554483857,1.0,2.0,4.0,2.0,1.0,4.0,2.0,-0.14146244371565941,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.030408826006844795,2.0,5.0,0.27636177699117404,1.0,2.0,1.0,1.0,1.0,1.0,4.0,-0.07451570522868978,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1
2.0,-0.020697238624804336,0.0,10.0,0.5032790660748465,1.0,3.0,1.0,2.0,1.0,2.0,2.0,-0.08668783949904789,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1
1.0,-0.04335760918289874,2.0,0.0,0.37869702500930086,1.0,5.0,1.0,3.0,1.0,4.0,4.0,0.1324105773673982,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.04012041338888526,2.0,2.0,-0.04978327155796989,5.0,5.0,1.0,2.0,1.0,98.0,2.0,-0.1292903094453013,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.04012041338888526,389.0,1.0,-0.02774835273005025,1.0,5.0,3.0,3.0,1.0,4.0,4.0,-0.06842963809351071,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1
2.0,-0.03364602180085828,2.0,3.0,-0.07531411500762679,1.0,2.0,1.0,4.0,1.0,1.0,2.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
4.0,-0.03688321759487177,2.0,9.0,-0.07072350691847686,1.0,3.0,4.0,4.0,1.0,604.0,3.0,-0.11103210803976413,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
2.0,-0.020697238624804336,4.0,2.0,0.032635799827229535,1.0,3.0,2.0,2.0,1.0,3.0,3.0,-0.098859973769406,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,3.0,-0.08085815708452324,1.0,3.0,4.0,2.0,1.0,4.0,3.0,-0.1292903094453013,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.020697238624804336,2.0,3.0,0.09983523977840114,1.0,4.0,1.0,4.0,3.0,1.0,1.0,-0.07451570522868978,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
4.0,-0.04012041338888526,4.0,9.0,-0.0663800854187427,1.0,1.0,4.0,3.0,1.0,2.0,3.0,-0.025827168147257315,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1
1.0,-0.039041348124214094,40.0,0.0,0.1697184198432296,1.0,5.0,1.0,1.0,1.0,4.0,2.0,-0.007568966741720142,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1
1.0,-0.04012041338888526,2.0,3.0,-0.12351549994370101,2.0,4.0,4.0,4.0,1.0,1.0,2.0,-0.15972064512119657,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,2.0,0.0,-0.11285116422890656,1.0,2.0,1.0,2.0,1.0,2.0,3.0,-0.14146244371565941,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,2.0,0.0,-0.05133701583429756,1.0,3.0,3.0,2.0,1.0,4.0,2.0,-0.15972064512119657,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,6.0,-0.12083175983004413,1.0,1.0,4.0,2.0,1.0,1.0,1.0,-0.08060177236386884,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,2.0,1.0,0.29687826391268257,1.0,5.0,4.0,2.0,1.0,2.0,4.0,-0.0136550338768992,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,1.0,0.11791517317566853,5.0,5.0,1.0,3.0,1.0,4.0,2.0,0.028947436069354203,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1
1.0,-0.03688321759487177,4.0,0.0,-0.007267178178458276,1.0,5.0,1.0,2.0,1.0,4.0,1.0,-0.08060177236386884,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1
1.0,-0.04012041338888526,0.0,3.0,0.07158534384517083,1.0,3.0,4.0,3.0,1.0,2.0,2.0,-0.11103210803976413,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,2.0,3.0,-0.07715035824328675,1.0,3.0,2.0,3.0,1.0,4.0,1.0,-0.1536345779860175,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.06599164934966079,1.0,5.0,4.0,3.0,2.0,1.0,1.0,-0.007568966741720142,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03526461969786503,4.0,0.0,0.3004448132742529,5.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.098859973769406,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.04012041338888526,2.0,3.0,0.08108437135271952,5.0,1.0,2.0,3.0,1.0,1.0,4.0,0.03503350320453326,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
